Highlight,Book Title,Book Author,Amazon Book ID,Highlighted at
"The existence of long-lived religions is sometimes explained from the premise that ‘children are gullible’, or that they are ‘easily frightened’ by tales of the supernatural. But that is not the explanation. The overwhelming majority of ideas simply do not have what it takes to persuade (or frighten or cajole or otherwise cause) children or anyone else into doing the same to other people. If establishing a faithfully replicating meme were that easy, the whole adult population in our society would be proficient at algebra, thanks to the efforts made to teach it to them when they were children. To be exact, they would all be proficient algebra teachers.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"To be a meme, an idea has to contain quite sophisticated knowledge of how to cause humans to do at least two independent things: assimilate the meme faithfully, and enact it. That some memes can replicate themselves with great fidelity for many generations is a token of how much knowledge they contain.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"For a society to be static, something else must be happening as well. One thing my story did not take into account is that static societies have customs and laws – taboos – that prevent their memes from changing. They enforce the enactment of the existing",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"to disable the source of new ideas, namely human creativity. So static societies always have traditions of bringing up children in ways that disable their creativity and critical faculties. That ensures that most of the new ideas that would have been capable of changing the society are never thought of in the first place.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"palaeontologists examining tools from the Old Stone Age cannot date them, by their shapes, to an accuracy better than many thousands of years, because tools at that time simply did not improve any faster than that. (Note that this is still much faster than biological evolution.)",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"assumed that the change would be for the better. It might not have been, especially as the lack of critical sophistication in a static society would leave people vulnerable to false and harmful ideas from which their taboos did not protect them. For instance, when the Black Death plague destabilized the static societies of Europe in the fourteenth century, the new ideas for plague-prevention that spread best were extremely bad ones. Many people decided that this was the end of the world, and that therefore attempting any further earthly improvements was pointless.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"This directly contradicts the widely held belief that individuals in primitive societies were happy in a way that has not been possible since – that they were unconstrained by social convention and other imperatives of civilization, and hence were able to achieve self-expression and fulfilment of their needs and desires. But primitive societies",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Galileo and perhaps became irreversible with the discoveries of Newton. In meme terms, Newton’s laws replicated themselves as rational memes, and their fidelity was very high – because they were so useful for so many purposes. This success made it increasingly difficult to ignore the philosophical implications of the fact that nature had been understood in unprecedented depth, and of the methods of science and reason by which this had been achieved.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"They would not have been troubled by the proposition that most of their lives were spent enacting elaborate rituals rather than making their own choices and pursuing their own goals. On the contrary, the degree to which a person’s life was controlled by duty, obedience to authority, piety, faith and so on was the very measure by which people judged themselves and others.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Consider how you would be judged by other people if you went shopping in pyjamas, or painted your home with blue and brown stripes. That gives a hint of the narrowness of the conventions that govern even these objectively trivial and inconsequential choices about style, and the steepness of the social costs of violating them.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
